file	PRS_type	threshold	fold	Count	BETA	SE	P	r2_PRS	r2_full	AUC
input/fig3ab_prs/sv//fold91.SV.0.0001.sscore	SV	1e-4	91	7.919540229885057	2.7001276079557006	2.3217199621497686	0.2448352182809444	0.010687	0.0848071	0.559144237405107
input/fig3ab_prs/sv//fold91.SV.0.001.sscore	SV	0.001	91	23.885057471264368	18.5245066770683	5.5829888527702325	9.065578345921481e-4	0.0917323	0.15978	0.6748792270531401
input/fig3ab_prs/sv//fold91.SV.0.01.sscore	SV	0.01	91	187.7816091954023	63.04406834534563	20.848877498452875	0.002495726276998961	0.0773947	0.146517	0.6494133885438234
input/fig3ab_prs/sv//fold91.SV.0.05.sscore	SV	0.05	91	752.9310344827586	129.54594296961403	53.6398571288283	0.015730629271178506	0.0488294	0.120092	0.6001380262249828
input/fig3ab_prs/sv//fold91.SV.0.1.sscore	SV	0.1	91	1328.7011494252874	168.90632869805196	76.05252873004723	0.026356606072961045	0.0408583	0.112718	0.6052449965493444
input/fig3ab_prs/sv//fold92.SV.0.0001.sscore	SV	1e-4	92	11.93142857142857	11.74804841660315	4.090156048736786	0.004075295982346105	0.07073	0.233567	0.6256494394312277
input/fig3ab_prs/sv//fold92.SV.0.001.sscore	SV	0.001	92	37.93142857142857	18.452073040956016	7.768518781617947	0.01753768673105434	0.0479817	0.214805	0.6031583264971287
input/fig3ab_prs/sv//fold92.SV.0.01.sscore	SV	0.01	92	177.6457142857143	64.29178232263946	22.73030346884914	0.0046772364607768294	0.0689615	0.232108	0.5963904840032814
input/fig3ab_prs/sv//fold92.SV.0.05.sscore	SV	0.05	92	718.88	199.6978393639006	54.72600539277996	2.6321357194560794e-4	0.116474	0.271295	0.6592835657642877
input/fig3ab_prs/sv//fold92.SV.0.1.sscore	SV	0.1	92	1348.5142857142857	283.89399378704553	86.28726557653239	0.0010015070523162293	0.0934105	0.252273	0.6200437517090511
input/fig3ab_prs/sv//fold93.SV.0.0001.sscore	SV	1e-4	93	7.908045977011494	3.9608383877899596	2.356072125421871	0.09273973890908209	0.0227056	0.105982	0.5485571587125415
input/fig3ab_prs/sv//fold93.SV.0.001.sscore	SV	0.001	93	39.88505747126437	12.113603444489735	7.295179755733276	0.09681508001871873	0.0221903	0.10551	0.5493895671476138
input/fig3ab_prs/sv//fold93.SV.0.01.sscore	SV	0.01	93	175.48275862068965	36.7642725080039	18.899798428572286	0.05174846365540074	0.0308809	0.11346	0.5899001109877914
input/fig3ab_prs/sv//fold93.SV.0.05.sscore	SV	0.05	93	754.7126436781609	78.74786047496501	46.0724534851342	0.08741060127034452	0.023811	0.106993	0.5627081021087681
input/fig3ab_prs/sv//fold93.SV.0.1.sscore	SV	0.1	93	1352.4367816091954	107.38750712043908	67.83088013819028	0.11338375485656296	0.0202999	0.103781	0.5574361820199778
input/fig3ab_prs/sv//fold94.SV.0.0001.sscore	SV	1e-4	94	7.907514450867052	2.0386322915834962	2.543244646203023	0.4227917986720563	0.00514044	0.0908482	0.5409002229654404
input/fig3ab_prs/sv//fold94.SV.0.001.sscore	SV	0.001	94	31.90751445086705	9.209658074097694	6.03299384814197	0.1268733064772441	0.0189409	0.10346	0.5566471571906355
input/fig3ab_prs/sv//fold94.SV.0.01.sscore	SV	0.01	94	183.65317919075144	43.8115141609911	19.13854932647338	0.022069109134732985	0.043299	0.125719	0.5706521739130435
input/fig3ab_prs/sv//fold94.SV.0.05.sscore	SV	0.05	94	730.971098265896	95.63797603836738	45.332486778884764	0.03488414997563947	0.0366237	0.119619	0.5887681159420289
input/fig3ab_prs/sv//fold94.SV.0.1.sscore	SV	0.1	94	1370.8439306358382	205.37388467639778	76.66644967794443	0.007388708912752235	0.0595719	0.14059	0.6280657748049052
input/fig3ab_prs/sv//fold95.SV.0.0001.sscore	SV	1e-4	95	5.954285714285715	5.934710099358113	2.173395786459382	0.006321601183061502	0.0594962	0.117288	0.5978260869565217
input/fig3ab_prs/sv//fold95.SV.0.001.sscore	SV	0.001	95	37.93142857142857	18.528703938741526	7.343949612241323	0.011636204758862371	0.0523278	0.11056	0.6152584085315833
input/fig3ab_prs/sv//fold95.SV.0.01.sscore	SV	0.01	95	203.3942857142857	29.2686882372186	17.199592786084335	0.08881008077889847	0.0231604	0.0831846	0.5736942849330052
input/fig3ab_prs/sv//fold95.SV.0.05.sscore	SV	0.05	95	713.0171428571429	74.17031282338479	43.211055284762246	0.08607676203047322	0.0235344	0.0835356	0.5702761826633853
input/fig3ab_prs/sv//fold95.SV.0.1.sscore	SV	0.1	95	1338.6057142857144	110.62878787921171	68.36527962107442	0.10561921170314831	0.0208454	0.0810119	0.5515449822258682
input/fig3ab_prs/sv//fold96.SV.0.0001.sscore	SV	1e-4	96	7.873563218390805	4.92586528361016	2.6977167200487804	0.06785950028166593	0.0281378	0.243347	0.589830743618202
input/fig3ab_prs/sv//fold96.SV.0.001.sscore	SV	0.001	96	35.87356321839081	15.836192246887533	7.1792342810593315	0.027395691329555483	0.041295	0.253591	0.5975305216426193
input/fig3ab_prs/sv//fold96.SV.0.01.sscore	SV	0.01	96	199.7471264367816	17.348585870681568	21.816387290881543	0.4264919813693028	0.00528879	0.225558	0.5159544950055494
input/fig3ab_prs/sv//fold96.SV.0.05.sscore	SV	0.05	96	778.9655172413793	82.8910454499036	58.22885388162326	0.15457995968933913	0.0172003	0.234831	0.56673140954495
input/fig3ab_prs/sv//fold96.SV.0.1.sscore	SV	0.1	96	1356.5977011494253	93.8350717977664	84.5343260552996	0.2669889851099894	0.0104021	0.229539	0.5384295227524972
input/fig3ab_prs/sv//fold97.SV.0.0001.sscore	SV	1e-4	97	7.91907514450867	5.120536166738213	2.3125866608096084	0.026814822216648625	0.0404186	0.149723	0.5775501672240803
input/fig3ab_prs/sv//fold97.SV.0.001.sscore	SV	0.001	97	27.91907514450867	18.09421302957655	5.641075745086309	0.001338558940481235	0.0871838	0.191161	0.651268115942029
input/fig3ab_prs/sv//fold97.SV.0.01.sscore	SV	0.01	97	199.84971098265896	51.642451875651915	20.073691971326536	0.01009251258297441	0.0559481	0.163484	0.6217948717948718
input/fig3ab_prs/sv//fold97.SV.0.05.sscore	SV	0.05	97	763.2023121387283	143.5931979864958	52.78331154125536	0.0065197470886020886	0.0627301	0.169493	0.6245819397993311
input/fig3ab_prs/sv//fold97.SV.0.1.sscore	SV	0.1	97	1384.612716763006	191.2419301565629	72.93899877833954	0.0087429936623458	0.0577359	0.165068	0.6237458193979933
input/fig3ab_prs/sv//fold98.SV.0.0001.sscore	SV	1e-4	98	5.930635838150289	6.15425203485156	2.3831533681010884	0.009811617658295484	0.055467	0.153856	0.6247899159663866
input/fig3ab_prs/sv//fold98.SV.0.001.sscore	SV	0.001	98	17.91907514450867	13.66081068262871	4.779293496653315	0.004258736698370703	0.0696205	0.166536	0.6359943977591036
input/fig3ab_prs/sv//fold98.SV.0.01.sscore	SV	0.01	98	177.60693641618496	50.052637158359794	17.525207413118217	0.004289654226241931	0.0687188	0.165728	0.6204481792717087
input/fig3ab_prs/sv//fold98.SV.0.05.sscore	SV	0.05	98	703.028901734104	199.26834275424713	52.38664511615775	1.4249299701161192e-4	0.129727	0.220381	0.6528011204481793
input/fig3ab_prs/sv//fold98.SV.0.1.sscore	SV	0.1	98	1358.670520231214	321.3037886920691	84.15100746185583	1.3443920772651986e-4	0.133103	0.223406	0.6514005602240897
input/fig3ab_prs/sv//fold99.SV.0.0001.sscore	SV	1e-4	99	15.872832369942197	3.1557464649960245	4.357490786866122	0.4689356845013264	0.00449857	0.266729	0.5165266106442576
input/fig3ab_prs/sv//fold99.SV.0.001.sscore	SV	0.001	99	19.872832369942195	6.970907653629071	5.220153057210917	0.18175077493333927	0.0154179	0.274772	0.5474089635854341
input/fig3ab_prs/sv//fold99.SV.0.01.sscore	SV	0.01	99	189.3063583815029	46.00391164132742	20.1826854349874	0.02264477421873556	0.0462644	0.297493	0.6334733893557423
input/fig3ab_prs/sv//fold99.SV.0.05.sscore	SV	0.05	99	762.7514450867052	60.71477271582324	53.101299445503294	0.2528823457204004	0.0112414	0.271696	0.5833333333333334
input/fig3ab_prs/sv//fold99.SV.0.1.sscore	SV	0.1	99	1382.5202312138729	115.34629271878273	83.10034808811508	0.16512601735112864	0.0167423	0.275748	0.5973389355742297
