Gene	Symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000260751	NA	64.11262750851115	-0.0013455260538268346	0.04322373452192195	0.8809305370584002	0.9811848115626373
ENSG00000004779	NDUFAB1	3928.016782284128	0.025816598105917108	0.0304203831335502	0.26190225505031484	0.759306375246724
ENSG00000166847	DCTN5	9040.196621544259	0.045842941290356105	0.047251919771047826	0.09702227785401994	0.5657989998524023
ENSG00000166851	PLK1	4341.625954135695	-0.03333939700247952	0.03764507826979385	0.1583163562393175	0.6544311938442182
ENSG00000206053	JPT2	8085.08901696042	0.007978088141512695	0.025215314557249718	0.6923404815179615	0.944793780587083
ENSG00000162063	CCNF	2238.933673477083	-0.03490819772220611	0.04466316695281333	0.16777928896722008	0.6683177749533988
ENSG00000260095	NA	8.220091973986206	-0.004812742989809344	0.04444495536009631	0.2246663850540476	0.7273732660488038
ENSG00000260874	NA	18.42251732841034	-3.588275106169236e-4	0.04388183040314154	0.9305715815680249	0.9887397637759587
ENSG00000162062	TEDC2	1980.0614729674521	-0.0429980155159335	0.04397736234097351	0.10469778655032193	0.577554810253867
ENSG00000162068	NTN3	206.76088910696308	-0.019933515055551593	0.04706381600916396	0.21048247010555013	0.7144533635438625
ENSG00000260293	NA	889.6393188398469	-0.023286349967884836	0.04041381777299043	0.3202577942624031	0.8047278968567517
ENSG00000185883	ATP6V0C	4856.188977948643	2.1169286758531764e-4	0.03460907800290228	0.65983898134148955	0.9384018637964953
ENSG00000279520	NA	58.54885806864476	-0.0018520579376816457	0.04323862226971128	0.8393873849233626	0.9766744769723614
ENSG00000140992	PDPK1	3910.7619322900764	0.037552459592369636	0.040103627106446285	0.13700207575277323	0.6287933278246569
ENSG00000261613	NA	1178.110709729042	-0.029024306956898015	0.043428949582698814	0.2634888358575435	0.7606364565905164
ENSG00000269937	NA	1360.1206285263784	-0.012155604264341332	0.037017633661686054	0.4877494550126443	0.8879579468200043
ENSG00000261140	NA	59.460901853955214	7.719967505687528e-5	0.043061703133164674	0.9937319435490332	0.9999341671793721
ENSG00000162065	TBC1D24	1760.9863123028153	-0.04288011779544859	0.05268533738696546	0.1021496671168273	0.5748089653100293
ENSG00000166783	MARF1	3460.514952725791	0.05247714392659103	0.06514958315282501	0.054664184733637745	0.4633728301955568
ENSG00000280206	NA	181.98559470067997	-0.01580696769224308	0.04439206227622405	0.3306494292870405	0.8114674146793346
ENSG00000072864	NDE1	1146.3167140600012	-0.009077855535315628	0.03511543299924955	0.6703891246901323	0.9416866452438454
ENSG00000103260	METRN	287.23608356898495	-0.024441310050849315	0.05163682876236373	0.0836663951326264	0.5358107793827784
ENSG00000103254	ANTKMT	392.72654224748953	0.0023873172088228526	0.04145801062264977	0.8730693736063373	0.9799137272806737
ENSG00000103245	CIAO3	1084.4701803237726	-0.03190518545899124	0.04691373261356179	0.19016577450561364	0.694511889850728
ENSG00000197912	SPG7	3538.3796308462365	-0.00840214551949866	0.03696769937880842	0.6876690238605063	0.9443538514596215
ENSG00000178773	CPNE7	166.64154968281932	-0.001906603006479019	0.04338256539454948	0.8170049553136756	0.972191798965849
ENSG00000185324	CDK10	1360.0212377858786	-0.03676344814024857	0.05299133491001135	0.12286352228804454	0.6087081778556337
ENSG00000158792	SPATA2L	126.21884831842776	-0.007071216022394484	0.04321087163033177	0.5718544828468205	0.915212435513282
ENSG00000075399	VPS9D1	107.7948396962354	-0.0156578509263879	0.04631095937814768	0.20514828740547	0.7094683066109234
ENSG00000261373	VPS9D1-AS1	188.10504052058178	0.004995651002218701	0.04127750017787187	0.7490770591192254	0.9596145690822423
ENSG00000131165	CHMP1A	1664.6857865890613	-0.003077637471964885	0.036837872439627314	0.8831482423761453	0.9815529156470887
ENSG00000103194	USP10	2629.675227779142	0.015523013327555806	0.03675488245941148	0.4649477925009795	0.8788681102476352
ENSG00000010539	ZNF200	937.6014681818693	-0.004918071688087707	0.03318183517840153	0.81714534943758	0.972191798965849
ENSG00000007392	LUC7L	7473.192845771741	-9.063031842553893e-4	0.029004000798619266	0.9648938030027243	0.9969509406052699
ENSG00000162086	ZNF75A	1662.5582863121383	-0.012089482883340266	0.03747952168577539	0.5733502335372241	0.915212435513282
ENSG00000169180	XPO6	10181.871758979089	0.027227932514673207	0.03823907417763066	0.2571360684996544	0.7545179459118411
ENSG00000122386	ZNF205	599.6167144684107	-0.009383808701786456	0.041286298722891614	0.5816976284941924	0.9195899439601524
ENSG00000059122	FLYWCH1	1411.7148800049913	0.00877409263584877	0.04137407543646391	0.612510637266019	0.9274417459778589
ENSG00000166164	BRD7	4911.82665315	0.01482334685550963	0.038154162173836416	0.4908323910922724	0.8888600866226785
ENSG00000167526	RPL13	19845.16910423941	-0.04759126308751817	0.05454157281589407	0.0846585772419489	0.5381417985048023
ENSG00000140807	NKD1	1145.285119151465	-0.03195381575550448	0.05673047228990148	0.0748031354206669	0.5112683088041003
ENSG00000205336	ADGRG1	2789.8399858658636	0.06133312858709741	0.04941282012728658	0.04052998319074848	0.41102934902985383
ENSG00000140854	KATNB1	3474.569229977694	-0.006508556052814609	0.03956426424520137	0.7191413286416224	0.9508031212941508
ENSG00000276166	NA	15.048744196007966	-0.005991890809528595	0.04442195731598512	0.31341483707525647	0.7973899846832565
ENSG00000083799	CYLD	1352.9317775712298	0.015481658183484437	0.03907724084238994	0.47214399805140567	0.8829887047158881
ENSG00000166971	AKTIP	453.2529698198624	-0.01693894869494311	0.04534119832694993	0.278657024622411	0.7700345824622715
ENSG00000204991	SPIRE2	746.9196642420534	-0.03071943343710638	0.040194415445476306	0.21745844297830338	0.7189421704535367
ENSG00000141002	TCF25	2274.152939987288	-0.025387600437345472	0.043458927410853485	0.22874825051999573	0.7307959360672308
ENSG00000267048	NA	13.282060198147887	0.0017611436246586683	0.04397860055782532	0.7323720800573462	0.9542394740874235
ENSG00000258839	MC1R	325.07809720593355	-0.009012326429373949	0.04155321678774902	0.5839020098912089	0.9209753027234566
ENSG00000141013	GAS8	478.4849290826549	-0.020066803890060284	0.043222933348259135	0.3214932215430096	0.8050111593579867
ENSG00000003249	DBNDD1	749.8475275860126	-0.04014609245587906	0.055866933433063926	0.10540067134644113	0.5783534200520807
ENSG00000051108	HERPUD1	1882.9845744702081	-0.3667086494446678	0.05701075144265996	6.168599881057451e-12	4.7280694772547194e-9
ENSG00000261114	NA	15.788060150198943	-0.006045857068857282	0.0445499520578024	0.23728855934589974	0.7390188159515761
ENSG00000140848	CPNE2	1239.3723830360257	-0.028950461359802112	0.047645352610264875	0.1877347801456343	0.6910845347568927
ENSG00000172775	PSME3IP1	4580.405352356355	0.016254319523708066	0.03606670876141327	0.456767674531081	0.8746668667490672
ENSG00000285979	NA	290.9852881807254	0.024672715418581823	0.049042506874086	0.16983369835336853	0.6711228788123551
ENSG00000102931	ARL2BP	2657.1703619872924	0.04837506008194769	0.04552560894954764	0.15656729218240836	0.6540704176857179
ENSG00000125149	PHAF1	1187.368567474117	0.018071062687911733	0.03489296796718692	0.5002198900963979	0.8912439543392949
ENSG00000237172	B3GNT9	336.45834419914536	0.006508417140515685	0.0393612546453906	0.7279285854938126	0.9527270389776954
ENSG00000102871	TRADD	92.50922828199953	-0.019983622364861824	0.04945376460994244	0.07609505760942964	0.5133611079936061
ENSG00000135722	FBXL8	228.04873431932538	0.001382548076399289	0.04035736731063425	0.9415966223978927	0.9916622752659323
ENSG00000265690	NA	849.8024592914065	-0.012156381160716068	0.038114649202130146	0.5666750684685744	0.913795706135295
ENSG00000196123	MATCAP1	3669.677493968157	-0.022833620650017507	0.04110386352327033	0.3305086185480601	0.8114609177929931
ENSG00000205250	E2F4	3749.165022295795	-0.014679459964307844	0.03544620783052134	0.5211127234195863	0.8974669174702747
ENSG00000102890	ELMO3	157.2755344042476	-0.018171899954285604	0.04688333035371331	0.197772882314949	0.6998682218899271
ENSG00000168701	TMEM208	1462.7500451564763	0.03164628184587101	0.038393788104806405	0.20032214185411207	0.7027924239512007
ENSG00000135723	FHOD1	809.9453888861149	0.004171078188897284	0.041100779481996697	0.7914001909938639	0.969144183969275
ENSG00000135740	SLC9A5	469.8839545777998	-7.773864024538868e-4	0.04152869364754555	0.9390403704306414	0.9905904872207079
ENSG00000262691	NA	112.0418247504924	0.0018520343928412608	0.04213288212622667	0.8863632717320268	0.982376371968042
ENSG00000159713	TPPP3	91.58856391629654	4.223117048153552e-4	0.04259398940101095	0.9689972399286856	0.9969757122375787
ENSG00000159714	ZDHHC1	102.78405050421017	-0.03509864504915862	0.06502661106335177	0.01141995504751619	0.21414545453683448
ENSG00000176387	HSD11B2	105.48262472647446	-0.0026626473111425485	0.04318272316441766	0.7915076861627863	0.969144183969275
ENSG00000262848	NA	26.101169828360515	-0.0012160134223533551	0.043798896593151865	0.8446976542941533	0.9770714964146837
ENSG00000244257	PKD1P1	2897.7637134527085	0.001915745167008743	0.03919794599425454	0.8683497050476665	0.9794549342378573
ENSG00000183889	NPIPA9	7196.20656567415	0.0017164173266430481	0.0422567761938882	0.8925156389112769	0.9831721558609209
ENSG00000260914	NA	1018.0724625649085	0.001181907808190594	0.039361594848152805	0.9483435864484234	0.9940065963328336
ENSG00000132612	VPS4A	4720.249994357675	-0.03193572522093909	0.036337052198336474	0.19825985408053343	0.6998682218899271
ENSG00000213380	COG8	2896.6682845851547	0.03627882765118718	0.038011581228415824	0.1479597520535126	0.6457110785601751
ENSG00000258429	PDF	844.6043309384644	0.001933319106301261	0.03810954073768694	0.920861710869818	0.9872118911129009
ENSG00000272617	NA	136.19962760254433	-0.2970862735831401	0.49875992288509224	0.005067839145672882	0.13954330842297025
ENSG00000132603	NIP7	2269.7341708395306	0.008370095936654748	0.035886510725142935	0.6934492680488118	0.944793780587083
ENSG00000132604	TERF2	2841.228610154901	-2.695440691750033e-4	0.033455826900449195	0.9869554547354008	0.9990291434845098
ENSG00000176715	ACSF3	546.384736216136	0.01997828311537694	0.04357875921791549	0.3247141707626589	0.8079389678884963
ENSG00000260279	NA	79.84500813735004	-0.012717265988898309	0.044902994197243216	0.30214386061214776	0.7898260710993911
ENSG00000170100	ZNF778	1262.89319489116	0.038581979295154056	0.06310722809545176	0.06132085151760895	0.47754842815558246
ENSG00000103226	NOMO3	3386.475671435514	0.001929101397514764	0.03527562379919729	0.9831818875552508	0.9984483929984916
ENSG00000196557	CACNA1H	4444.587904419711	-0.009103885643254152	0.03890750756921882	0.4330963862555934	0.8629337355370373
ENSG00000103275	UBE2I	10869.080994836208	-0.04750813817803003	0.025754478024400694	0.027555139428501487	0.33929272009833167
ENSG00000007520	TSR3	1340.804780604703	0.0062839386435682406	0.03736450858341561	0.7702568000261535	0.9643440318759348
ENSG00000133393	CEP20	2281.69621549098	0.020344623894897492	0.045111717412114886	0.3838475383515618	0.8393350902423116
ENSG00000180035	ZNF48	1779.9234080212593	0.010535927165275412	0.03764570610754696	0.6282761235171265	0.9328631207826714
ENSG00000179965	ZNF771	626.2467676555257	-0.008673027200001102	0.038684818553890034	0.6554836822619824	0.9367136153028609
ENSG00000179918	SEPHS2	2696.4688846771346	0.027610143365388876	0.028945211461060508	0.22347795327348727	0.7265188391355559
ENSG00000169957	ZNF768	3704.6236415976146	8.4244101381919e-6	0.03079556964239589	0.989938569229079	0.9995576127797211
ENSG00000278922	NA	237.63741039963276	-0.017275817476685842	0.043889157796707046	0.3377012696736642	0.8167984703965409
ENSG00000235560	ZNF747-DT	121.64541315512193	-0.006113048665011976	0.042789361979617184	0.6292859604828467	0.9328631207826714
ENSG00000169951	ZNF764	1004.7519804787809	-0.0023248266245633614	0.033883777000869114	0.9150300921403065	0.9865182662345616
ENSG00000197162	ZNF785	1483.8192263520193	-0.016288059688479604	0.041337937001796346	0.4317591673163685	0.8623704797263191
ENSG00000156853	ZNF689	1447.1552102787937	0.06332536998963981	0.050789223661244325	0.03948860175030984	0.40583804325318434
ENSG00000156858	PRR14	1031.5490448322969	-0.012323984986609847	0.038482249614068625	0.5512880001358146	0.910526794126601
ENSG00000156860	FBRS	3025.4625453318477	-7.93609503945909e-4	0.03816232711747214	0.9567618725590293	0.9955218026634142
ENSG00000260927	NA	1114.5193687538936	0.018947093024730324	0.03872360962756933	0.40452644369019897	0.8493814426732924
ENSG00000070770	CSNK2A2	3719.4073461488097	-0.017050895084068783	0.032441427736470366	0.43869242836419003	0.8664257104425546
ENSG00000179958	DCTPP1	3740.1534541877745	0.013757861169705496	0.03066622340253634	0.5140271024754053	0.8961129998629599
ENSG00000103222	ABCC1	7352.983974443858	-0.013460559678501093	0.028358955114997895	0.5558263595847335	0.9113865252491229
ENSG00000102924	CBLN1	1401.3075462517204	0.004456211796372447	0.036905681136897635	0.8307392633833436	0.9749583995913752
ENSG00000102935	ZNF423	1905.5041873002024	-0.006871969225097289	0.03797287353015397	0.7487574319314476	0.9596145690822423
ENSG00000275155	NA	41.56000924558159	0.0014244805530968145	0.04342689740702904	0.8664489774647812	0.9790335381726679
ENSG00000121281	ADCY7	995.5628573255933	-0.11838072442938437	0.08961777541039498	0.0098475994800063	0.19862962773868661
ENSG00000121274	TENT4B	972.0622223950546	0.020357124309690965	0.04229274477528689	0.3352392294961975	0.8151759724750584
ENSG00000217555	CKLF	743.7182447479253	0.05551294094420907	0.057365285209516136	0.06031550356395027	0.47433040189137693
ENSG00000254788	CKLF-CMTM1	46.040180464760844	0.004357309531312838	0.04378761716631373	0.5805722698500497	0.9190621691919064
ENSG00000277978	NA	9.042229226448773	0.002009611625798754	0.04413666802278739	0.594291443101878	0.9236570209063659
ENSG00000140931	CMTM3	838.0528566292193	0.002258399905549239	0.0410598968970402	0.8517908627023802	0.9772951708957889
ENSG00000183723	CMTM4	2243.3389304888415	0.015350714775698842	0.038109094956139226	0.47984454834292434	0.8839731924493084
ENSG00000188603	CLN3	968.5772132634719	-0.0057089794729565145	0.036473707013079254	0.7844800059001203	0.9683321178100909
ENSG00000166780	BMERB1	1501.083116149175	-0.003907657952116405	0.03631874781263036	0.8500129340210075	0.9772361358101653
ENSG00000166548	TK2	497.07340177265024	-0.035241269839048406	0.04900275246276444	0.1606189618381881	0.659271122110917
ENSG00000167977	KCTD5	2193.721075447809	-0.0101795307826045	0.03304739729655168	0.6389648328611659	0.9344351577848932
ENSG00000172382	PRSS27	256.0122719592407	0.0043328255190144445	0.04234829712423085	0.7402850272549633	0.9575361233992438
ENSG00000205913	SRRM2-AS1	61.59420646078959	0.010964808209006357	0.04524824609685757	0.22848703141212007	0.7305345624772578
ENSG00000140995	DEF8	1292.9617870137781	-0.003230057687521176	0.037912578606763454	0.868887071704726	0.9794549342378573
ENSG00000103168	TAF1C	1533.4352906103625	0.009716081058629153	0.03901404376611086	0.6307541853645029	0.9328631207826714
ENSG00000011638	LDAF1	147.67316802869004	-0.02898748436898057	0.05567550192490039	0.0536310534831888	0.4596992536054611
ENSG00000162066	AMDHD2	1491.551237328682	-0.010488805499834997	0.038845264140993964	0.6037569499280552	0.9257330360174323
ENSG00000099364	FBXL19	3573.4023435943477	-1.6031564304849893e-4	0.0354541084455783	0.9947251805321622	0.9999341671793721
ENSG00000099385	BCL7C	598.1742985563469	0.00633793634525027	0.0392093730366684	0.7187299459998526	0.9508031212941508
ENSG00000103549	RNF40	6712.934654493972	0.03458869252485795	0.03954904968456339	0.17074698062418145	0.6711439349068703
ENSG00000153066	TXNDC11	746.2112197065263	-0.0026951223705131873	0.03959041803883116	0.8790881870301527	0.9809857863211909
ENSG00000103253	HAGHL	580.9676353227974	-0.003954836889221165	0.039857913326998604	0.8108777941839986	0.9705779965231048
ENSG00000089505	CMTM1	58.192537505016745	-0.010426986908596537	0.04462825808368188	0.32600490904779994	0.8086233214306774
ENSG00000062038	CDH3	107.05666211061573	0.022271421071297565	0.05083231803437772	0.06730429842919809	0.4913045102879257
ENSG00000260577	CDH3-AS1	78.91931801465267	-0.006377504286637673	0.04351615973229952	0.546255396651631	0.908740843207414
ENSG00000276131	NA	28.83457206607055	-0.002989896788537576	0.04374310180611556	0.6834961752225082	0.943990506966927
ENSG00000103037	SETD6	2672.506740143032	-0.01951256751654907	0.0341284774015834	0.40769421911636855	0.851486281976872
ENSG00000125107	CNOT1	14358.355771701687	-0.004901359552715964	0.03663928223023008	0.8228658524015715	0.9737540687185927
ENSG00000103042	SLC38A7	1395.2242213109857	-0.00787158702406885	0.03649481481534864	0.7098715962480346	0.9486866621375806
ENSG00000125166	GOT2	7937.876055710495	-0.018335130072547976	0.023431274375584423	0.35638717801431813	0.8252071783244332
ENSG00000103479	RBL2	4490.5140908995445	0.006636860299147036	0.03815404831331224	0.7542099602626854	0.9604578406541457
ENSG00000103494	RPGRIP1L	1140.5241678230452	6.564801637042035e-4	0.03743865629339969	0.9620617541168655	0.996692418382579
ENSG00000258947	TUBB3	5842.906725069641	0.00865256644539762	0.036459005069528296	0.6683147856948539	0.9414472163291407
ENSG00000065457	ADAT1	823.4591985827374	0.035469019760262024	0.05572614512619559	0.10418587314477087	0.5771239523040312
ENSG00000070729	CNGB1	145.09857086206816	-0.009483482026032629	0.0441623003343278	0.3916284917441308	0.8436813203061799
ENSG00000229917	RPL7P46	75.26723748516021	-0.0027236422312412393	0.04291864494495518	0.8215915630802739	0.9733117737188003
ENSG00000159579	RSPRY1	4545.646318800167	-0.00126565242513665	0.028266354037400705	0.9652573579595606	0.9969757122375787
ENSG00000189067	LITAF	1526.9732622638867	-0.09668420003695677	0.05908709534556589	0.009591185195988514	0.19732190114097112
ENSG00000213853	EMP2	1999.3748763082951	-0.0313905288977325	0.04459208120251141	0.20113680598072836	0.7040107243754676
ENSG00000166188	ZNF319	759.1120744278471	-0.01656000947395978	0.04452479713052783	0.32597195021110525	0.8086233214306774
ENSG00000229809	ZNF688	268.01203842871547	0.008323248957607467	0.04104718466165231	0.6240935131444072	0.9328414073613879
ENSG00000166451	CENPN	1240.956450335072	-0.009765522144266623	0.041818734341172475	0.5482836649794649	0.9095195019346846
ENSG00000205423	CNEP1R1	482.38551810576814	-0.0025517291952353136	0.039795021872356014	0.8841785796357002	0.9817663286626875
ENSG00000205730	ITPRIPL2	3162.780479732935	0.07842358207765536	0.061154102370295366	0.02346550643978195	0.31625146284116107
ENSG00000196155	PLEKHG4	1154.7253622645244	-0.005754044692556186	0.03825956612736189	0.7690088371900685	0.9642356943768987
ENSG00000090581	GNPTG	1569.3212840709937	-0.08779464906502124	0.047623942253851324	0.00841558013063752	0.1848508196719068
ENSG00000066654	THUMPD1	2933.2307375302635	-0.0070834912195791196	0.03936559495702708	0.7165220441493496	0.950031085457606
ENSG00000005189	REXO5	517.8945741999544	-0.013470040441167425	0.0414276301200922	0.4688889729168857	0.8818842971185079
ENSG00000183044	ABAT	694.4689622484628	-0.008126606077369638	0.03950374836375005	0.6672586869462194	0.9413240587036514
ENSG00000184857	TMEM186	489.87092645167405	-0.004902190282547082	0.03840619926511045	0.8269330614142478	0.9745590493951356
ENSG00000153048	CARHSP1	6799.752615607721	0.003458689913187667	0.03516302327313781	0.8272174309232732	0.9748035186394444
ENSG00000086504	MRPL28	1951.4503505763755	-0.009207743950636324	0.03619156908488158	0.6874442406065344	0.9443538514596215
ENSG00000129925	PGAP6	1243.6406544484669	-0.008594361275289121	0.04078129445645835	0.6262131675068474	0.9328631207826714
ENSG00000103202	NME4	6101.781138631887	-0.02426077033401737	0.04090908900567901	0.29086925730429564	0.7828346452272246
ENSG00000242612	DECR2	572.194652245496	-0.01601384162530898	0.04108905715478437	0.4274548727324898	0.8607853825681238
ENSG00000040199	PHLPP2	515.4026749562107	-0.02145603633998591	0.041181024852705694	0.2997137302537689	0.7881421187586921
ENSG00000166747	AP1G1	2317.425729961776	0.034204490074932786	0.04159985107618673	0.1784720093401328	0.6821179742917475
ENSG00000279592	NA	63.25412522416742	0.0019366284428253182	0.04397832695905447	0.7038602800886999	0.9470594560172042
ENSG00000103546	SLC6A2	3878.0084773326957	0.18822969632401496	0.03328701182945659	1.104337633410594e-9	5.743738912628029e-7
ENSG00000186153	WWOX	398.4424556256224	-0.0010311908455503305	0.04139795720050655	0.9585917452240053	0.9960760801629659
ENSG00000175595	ERCC4	1233.0171822194563	-0.0070593206906753025	0.03905784195377303	0.7119615439493141	0.9493468352946769
ENSG00000091262	ABCC6	70.0025331207374	0.011795081879996719	0.04466703838402412	0.3274376819397197	0.8087727009391743
ENSG00000033011	ALG1	1097.8177821378497	0.00486958975050392	0.041464306918121016	0.7475058112234167	0.9593960139358327
ENSG00000162004	CCDC78	433.7005468015575	4.396475683118326e-4	0.04089217577862819	0.9983905544239977	0.9999341671793721
ENSG00000122257	RBBP6	4944.97797954065	0.046258376345883694	0.05777010148123658	0.08371564308716642	0.5358905100124856
ENSG00000182831	HAPSTR1	6410.171180460347	-0.021659939115585138	0.04251935097973498	0.2949013238732384	0.7851276013831756
ENSG00000220793	RPL21P119	8.222793004396419	0.0022885947558059106	0.044201072664429415	0.48147990186756534	0.8847028542101798
ENSG00000140650	PMM2	2287.625840523808	0.02574110123249035	0.032827597127383555	0.27365692936456787	0.7671349109405585
ENSG00000167005	NUDT21	14266.421140365514	-0.0028940410301905957	0.03573611039100044	0.838112383005069	0.9766367620864747
ENSG00000125124	BBS2	1234.423963053064	-0.010376243647228951	0.03278245625107892	0.6472158314097879	0.9358091879100532
ENSG00000224470	ATXN1L	2075.8944377984644	0.09293345574112777	0.04302516914710848	0.004366104475096873	0.12640870670146276
ENSG00000182149	IST1	3002.93554472946	0.03087809384293555	0.02893430183451733	0.17294317424135708	0.6744737333399221
ENSG00000102984	ZNF821	430.32024336997426	-0.018492239301778433	0.045534266985017065	0.2700183084264749	0.7637905843224573
ENSG00000102967	DHODH	311.35502910464646	-0.19932687950084962	0.1133179717765293	0.0027332997490819187	0.0966141850628155
ENSG00000140830	TXNL4B	458.9866281898063	-0.007399615217579934	0.04288428334653606	0.563799610462616	0.9119424663025661
ENSG00000140829	DHX38	3144.279684394045	-0.007974920780765912	0.04005800573632701	0.653106157369015	0.9367136153028609
ENSG00000166595	CIAO2B	2299.528446171987	-0.003261488809959689	0.03814053744362854	0.8552047829337791	0.9772951708957889
ENSG00000172831	CES2	2214.035785804166	-0.01777490234415468	0.03257185684707004	0.44288399626168967	0.8683991345226334
ENSG00000280416	NA	74.95288625874231	-0.016358240688407973	0.04771494099819858	0.08037761455069194	0.5275075262288088
ENSG00000067955	CBFB	2487.1052470829686	-0.040516914623493334	0.04585351431201219	0.13068636554997926	0.6196267832627363
ENSG00000102878	HSF4	2000.4093325776976	-0.06530112456901928	0.08392786153883137	0.03621469961256785	0.388818151920045
ENSG00000099381	SETD1A	3912.390778939188	0.0164209052422623	0.039132668137218544	0.446635886522582	0.8696008448498427
ENSG00000103024	NME3	564.3384632537501	-0.02105095126790591	0.044023678713964516	0.2957800926619638	0.7860525219474078
ENSG00000285043	NA	2471.7441257067344	-0.044861236282470754	0.049854545730353965	0.09985549045906485	0.569602627322899
ENSG00000213918	DNASE1	1129.0793230842887	-0.009504354854983119	0.04040580982558532	0.5902544177971827	0.9228357837448623
ENSG00000168488	ATXN2L	13221.950695266578	-0.06099976171266532	0.05258406037069025	0.056917005282139096	0.4653250436506878
ENSG00000197774	EME2	1420.9539326089136	0.07328779816043715	0.09202918894789823	0.02866147971758112	0.34524162872384934
ENSG00000167523	SPATA33	200.0095807999559	0.003817459250215316	0.041709877817605615	0.7851220694123119	0.9684023483518192
ENSG00000103404	USP31	1687.3147126041727	-0.02595932314914778	0.04446683109078496	0.24561868585502847	0.7444214197932945
ENSG00000185947	ZNF267	344.3813776353423	0.004392769934008896	0.04267622604916442	0.7180974946687377	0.9505229789911677
ENSG00000177200	CHD9	6187.979891431638	0.01875491500532935	0.04165757348433712	0.3408458318209313	0.819428002774902
ENSG00000174938	SEZ6L2	4603.838406287561	-0.022543084894681074	0.04077080112544741	0.2942497584616447	0.7846224587425165
ENSG00000180917	CMTR2	579.4651219166324	-0.0019559477548143785	0.04089389616390327	0.9101385346461516	0.9861523713085737
ENSG00000167377	ZNF23	535.0220404060179	-0.03950623959788885	0.05501700557926928	0.10503268087735312	0.577554810253867
ENSG00000238045	MVP-DT	375.46660560087054	0.009538321370915821	0.040387718421195075	0.5925172204634273	0.923165537777778
ENSG00000167371	PRRT2	1785.2138708217565	-0.006995124218885094	0.036179829196994334	0.4671843394362261	0.8810664181261342
ENSG00000280893	NA	844.4846725836184	-0.024660307984937326	0.04896906694258975	0.17394295074386018	0.6758621109079072
ENSG00000280789	PAGR1	2852.9495958308057	0.006449838994849976	0.027230722608382673	0.7624131084464358	0.9627147747830781
ENSG00000281348	NA	88.87470770274822	-0.01931280681718158	0.04932082556934032	0.05989321046112302	0.4730069544172096
ENSG00000013364	MVP	1211.7236239678548	-0.015000504454777037	0.042307655955037715	0.4351068377252764	0.8639983762339049
ENSG00000079616	KIF22	8281.211548063517	-0.008895131904442976	0.027386670058660804	0.6730394806877262	0.9420714373118115
ENSG00000138834	MAPK8IP3	8316.077751528815	-0.0017794437025746344	0.036356390231768884	0.903351368105773	0.9850246035950389
ENSG00000153786	ZDHHC7	1248.9318298612538	-0.012954834209625597	0.03981688718030229	0.5173880264045254	0.8970750456740837
ENSG00000287787	NA	37.37695374123626	0.006299593872997895	0.043970986968827945	0.47212894189021287	0.8829887047158881
ENSG00000135709	KIAA0513	194.81170842619932	-0.012765240559302558	0.04482515201818134	0.3027921776238693	0.7909978439264793
ENSG00000286808	NA	109.11888598547336	0.00477223631938443	0.04301963855608708	0.6750235070409922	0.9429608952554407
ENSG00000140743	CDR2	1154.8200995169661	-0.020509354399495614	0.03682580189422588	0.3693377650942401	0.8323521814336731
ENSG00000196678	ERI2	804.5380949048916	0.04065276694114173	0.0598123029695047	0.08022354025614438	0.5274471407450251
ENSG00000188215	DCUN1D3	520.242745707478	0.015354141344448138	0.041700792415307615	0.418335732086771	0.8564645521205234
ENSG00000102897	LYRM1	518.8060179629283	0.13424058326088145	0.08691162669007171	0.006130606429955093	0.1532641432156531
ENSG00000276931	NA	16.32767395364317	0.004485947507752539	0.04429886222122346	0.35653868676357975	0.8253493713778431
ENSG00000132600	PRMT7	2111.564929371712	0.03360820803523109	0.04678517333726047	0.1633311742360307	0.6629555250032632
ENSG00000176842	IRX5	261.5472026282563	-0.03719990183495498	0.05751218851360831	0.09132503000744367	0.5527429971678676
ENSG00000132613	MTSS2	1976.4662478816813	0.019955540436479204	0.040235200353855194	0.37907523585439945	0.8371996086302779
ENSG00000140987	ZSCAN32	1142.7722789538038	-0.032873724499657385	0.040139297578221655	0.18619644369673627	0.6889539576920817
ENSG00000185864	NPIPB4	928.5960539330473	-0.11278659105127291	0.13775178643013714	0.013201109199565209	0.2339489220960137
ENSG00000153815	CMIP	1353.73914449108	-0.04290141299783409	0.05081228662183432	0.10995565260180538	0.5849168135609984
ENSG00000159720	ATP6V0D1	2162.0895982102707	-0.010643564333976356	0.03649695983412177	0.640062510783536	0.9344351577848932
ENSG00000103021	CCDC113	627.8357738178197	0.02349076170626254	0.04139042289016096	0.3009506498802757	0.7887119976296673
ENSG00000157106	SMG1	10420.412265489633	0.002058461419467158	0.03499580662644896	0.6430698901587503	0.9349722247902884
ENSG00000167522	ANKRD11	7388.688564870058	-0.019212507772914503	0.03591673056166657	0.39795300296267255	0.8460883698321351
ENSG00000149926	TLCD3B	3838.357798277508	-0.018801916946578835	0.037239119351505985	0.3840985618054218	0.8393847747959743
ENSG00000140943	MBTPS1	2532.85002650746	0.0397627635499217	0.038623620153198555	0.1349087092033712	0.6264909222349154
ENSG00000103035	PSMD7	3004.5314254144205	0.002229285444380021	0.030666488793788273	0.9462940417379765	0.9927391550536662
ENSG00000259972	NA	245.49791176198684	-0.006511042016628926	0.04243787269529172	0.6302560611490424	0.9328631207826714
